,pk_credit_collateral_valuation_id,credit_collateral_id,property_id,pledge_asset_id,valuation_value,valuation_currency_id,valuation_date,valuation_type_id,valuation_status,forced_value,execution_value,preceding_mortgages_pledges_value,preceding_mortgages_pledges_currency_id,valuation_owner_id,pk_snapshot_date,record_creation_date,insert_job_id
160,2943,,933,,500000,44,2018-08-20,1,True,440000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
161,2944,,934,,630000,44,2019-01-17,1,True,560000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
162,2945,,935,,725000,44,2018-12-12,1,True,604000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
163,2946,,936,,360000,44,2019-01-24,1,True,288000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
164,2947,,937,,350000,44,2018-11-01,1,True,300000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
165,2949,,939,,195000,44,2018-12-11,1,True,162000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
166,2950,,940,,830000,44,2019-02-13,1,True,691000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
167,2951,,941,,1100000,44,2019-02-27,1,True,825000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
168,2952,,942,,244000,44,2019-01-14,1,True,203000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
169,2953,,943,,190000,44,2018-11-14,1,True,155000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
170,2954,,944,,185000,44,2019-03-13,1,True,154000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
171,2955,,945,,240000,44,2019-01-23,1,True,210000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
172,2956,,946,,226000,44,2018-03-01,1,True,188000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
173,2957,,947,,320000,44,2019-04-29,1,True,266000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
174,2965,,955,,540000,44,2019-04-03,1,True,480000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
175,2966,,956,,440000,44,2019-03-25,1,True,365000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
176,2967,,957,,206000,44,2018-03-22,1,True,169000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
177,2968,,958,,420000,44,2019-05-22,1,True,335000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
178,2969,,959,,460000,44,2019-04-02,1,True,383000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
179,2971,,961,,265000,44,2019-05-16,1,True,220000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
180,2972,,962,,347000,44,2019-04-30,1,True,279000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
181,2973,,963,,200000,44,2019-02-14,1,True,160000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
182,2974,,964,,360000,44,2019-07-02,1,True,320000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
183,2976,,966,,990000,44,2019-07-29,1,True,900000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
184,2977,,967,,2340000,44,2019-07-29,1,True,1872000,,,,,2019-12-01,2020-01-21 12:06:20.115000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
185,2998,,988,,295000,44,2018-04-19,1,True,251000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
186,3005,,995,,320000,44,2017-02-06,1,True,256000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
187,3006,,996,,337000,44,2017-08-22,1,True,295000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
188,3007,,997,,500000,44,2016-11-17,1,True,415000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
189,3009,,999,,455000,44,2016-12-22,1,True,364000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
190,3010,,1000,,270000,44,2017-03-22,1,True,225000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
191,3011,,1001,,180000,44,2017-07-03,1,True,153000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
192,3012,,1002,,231000,44,2017-11-22,1,True,179900,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
193,3013,,1003,,297000,44,2017-06-03,1,True,247000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
194,3014,,1004,,165000,44,2018-02-17,1,True,132000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
195,3015,,1005,,120000,44,2018-02-02,1,True,105000,,,,,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
196,178,,178,,390000,44,2007-04-06,3,False,312000,,,,1,2019-12-01,2020-01-21 12:06:19.992000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
197,1183,,178,,390000,44,2007-04-06,3,False,312000,,,,1,2019-12-01,2020-01-21 12:06:20.044000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
198,1,,1,,900000,44,2007-09-26,3,False,740000,,,,2,2019-12-01,2020-01-21 12:06:19.975000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
199,8,,8,,175800,44,2006-02-14,3,False,150000,,,,2,2019-12-01,2020-01-21 12:06:19.975000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
200,18,,18,,240000,44,2006-11-24,3,False,208000,,,,2,2019-12-01,2020-01-21 12:06:19.975000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
201,32,,32,,215000,44,2005-10-20,3,False,185000,,,,2,2019-12-01,2020-01-21 12:06:19.975000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
202,35,,35,,340000,44,2005-05-26,3,False,295000,,,,2,2019-12-01,2020-01-21 12:06:19.975000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
203,74,,74,,625900,44,2009-01-08,3,False,535000,,,,2,2019-12-01,2020-01-21 12:06:19.986000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
204,99,,99,,560000,44,2007-01-08,3,False,500000,,,,2,2019-12-01,2020-01-21 12:06:19.990000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
205,108,,108,,241000,44,2008-05-05,3,False,205000,,,,2,2019-12-01,2020-01-21 12:06:19.990000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
206,115,,115,,700000,44,2008-05-26,3,False,595000,,,,2,2019-12-01,2020-01-21 12:06:19.990000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
207,118,,118,,290000,44,2005-08-01,3,False,246500,,,,2,2019-12-01,2020-01-21 12:06:19.990000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
208,149,,149,,416000,44,2008-01-16,3,False,355000,,,,2,2019-12-01,2020-01-21 12:06:19.991000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
209,158,,158,,175000,44,2007-03-09,3,False,150000,,,,2,2019-12-01,2020-01-21 12:06:19.991000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
210,193,,193,,530000,44,2009-03-27,3,False,450000,,,,2,2019-12-01,2020-01-21 12:06:19.992000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
211,197,,197,,410000,44,2009-12-09,3,False,360000,,,,2,2019-12-01,2020-01-21 12:06:19.992000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
212,212,,212,,335000,44,2009-07-30,3,False,285000,,,,2,2019-12-01,2020-01-21 12:06:19.992000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
213,227,,227,,500000,44,2009-06-03,3,False,435000,,,,2,2019-12-01,2020-01-21 12:06:19.993000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
214,232,,232,,920000,44,2009-09-08,3,False,780000,,,,2,2019-12-01,2020-01-21 12:06:19.993000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
215,266,,266,,122000,44,2009-10-18,3,False,105000,,,,2,2019-12-01,2020-01-21 12:06:19.995000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
216,267,,267,,690000,44,2009-12-22,3,False,600000,,,,2,2019-12-01,2020-01-21 12:06:19.995000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
217,293,,293,,550000,44,2010-12-14,3,False,470000,,,,2,2019-12-01,2020-01-21 12:06:19.995000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
218,299,,299,,164000,44,2010-12-22,3,False,140000,,,,2,2019-12-01,2020-01-21 12:06:19.995000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
219,311,,311,,440000,44,2010-10-29,3,False,380000,,,,2,2019-12-01,2020-01-21 12:06:19.996000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
220,347,,347,,290000,44,2012-02-10,3,False,250000,,,,2,2019-12-01,2020-01-21 12:06:19.996000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
221,385,,385,,690000,44,2012-02-09,3,False,585000,,,,2,2019-12-01,2020-01-21 12:06:19.997000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
222,386,,386,,220000,44,2011-04-12,3,False,185000,,,,2,2019-12-01,2020-01-21 12:06:19.997000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
223,389,,389,,225000,44,2012-03-22,3,False,187500,,,,2,2019-12-01,2020-01-21 12:06:19.998000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
224,398,,398,,620000,44,2012-06-22,3,False,540000,,,,2,2019-12-01,2020-01-21 12:06:19.998000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
225,403,,403,,185000,44,2012-06-13,3,False,155000,,,,2,2019-12-01,2020-01-21 12:06:19.998000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
226,404,,404,,160000,44,2012-09-05,3,False,140000,,,,2,2019-12-01,2020-01-21 12:06:19.998000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
227,420,,420,,272500,44,2012-09-21,3,False,215000,,,,2,2019-12-01,2020-01-21 12:06:19.998000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
228,422,,422,,457000,44,2019-05-20,3,False,350000,,,,2,2019-12-01,2020-01-21 12:06:19.998000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
229,458,,458,,415000,44,2013-04-17,3,False,345000,,,,2,2019-12-01,2020-01-21 12:06:19.999000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
230,462,,462,,235000,44,2012-09-20,3,False,200000,,,,2,2019-12-01,2020-01-21 12:06:19.999000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
231,469,,469,,315000,44,2013-07-05,3,False,265000,,,,2,2019-12-01,2020-01-21 12:06:19.999000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
232,475,,475,,190000,44,2013-09-02,3,False,160000,,,,2,2019-12-01,2020-01-21 12:06:19.999000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
233,496,,496,,123000,44,2013-11-18,3,False,102000,,,,2,2019-12-01,2020-01-21 12:06:20+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
234,509,,509,,190000,44,2013-11-26,3,False,165000,,,,2,2019-12-01,2020-01-21 12:06:20+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
235,528,,528,,360000,44,2009-12-10,3,False,315000,,,,2,2019-12-01,2020-01-21 12:06:20.001000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
236,535,,535,,295000,44,2010-03-03,3,False,255000,,,,2,2019-12-01,2020-01-21 12:06:20.001000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
237,568,,568,,270000,44,2010-09-08,3,False,230000,,,,2,2019-12-01,2020-01-21 12:06:20.002000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
238,578,,578,,700000,44,2010-12-23,3,False,620000,,,,2,2019-12-01,2020-01-21 12:06:20.002000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
239,615,,615,,245000,44,2014-09-24,3,False,200000,,,,2,2019-12-01,2020-01-21 12:06:20.003000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
240,639,,639,,217500,44,2015-01-21,3,False,189000,,,,2,2019-12-01,2020-01-21 12:06:20.003000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
241,648,,648,,400000,44,2014-12-03,3,False,360000,,,,2,2019-12-01,2020-01-21 12:06:20.003000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
242,649,,649,,420000,44,2015-01-23,3,False,360000,,,,2,2019-12-01,2020-01-21 12:06:20.003000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
243,673,,673,,285000,44,2015-05-20,3,False,240000,,,,2,2019-12-01,2020-01-21 12:06:20.004000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
244,684,,684,,1000000,44,2015-04-28,3,False,840000,,,,2,2019-12-01,2020-01-21 12:06:20.004000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
245,685,,685,,420000,44,2015-04-28,3,False,375000,,,,2,2019-12-01,2020-01-21 12:06:20.004000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
246,711,,711,,318900,44,2015-09-04,3,False,260000,,,,2,2019-12-01,2020-01-21 12:06:20.005000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
247,804,,804,,427600,44,2017-04-04,3,False,344500,,,,2,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
248,863,,863,,760000,44,2016-03-08,3,False,580000,,,,2,2019-12-01,2020-01-21 12:06:20.024000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
249,875,,875,,244500,44,2017-12-27,3,False,189000,,,,2,2019-12-01,2020-01-21 12:06:20.025000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
250,912,,912,,291800,44,2018-10-25,3,False,225900,,,,2,2019-12-01,2020-01-21 12:06:20.036000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
251,913,,913,,310000,44,2018-10-15,3,False,255000,,,,2,2019-12-01,2020-01-21 12:06:20.036000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
252,918,,918,,200000,44,2018-10-29,3,False,145000,,,,2,2019-12-01,2020-01-21 12:06:20.036000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
253,927,,927,,385000,44,2018-12-20,3,False,295000,,,,2,2019-12-01,2020-01-21 12:06:20.036000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
254,952,,952,,210000,44,2005-02-10,3,False,180000,,,,2,2019-12-01,2020-01-21 12:06:20.037000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
255,953,,953,,325000,44,2005-05-10,3,False,280000,,,,2,2019-12-01,2020-01-21 12:06:20.037000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
256,957,,957,,206000,44,2018-03-22,3,False,169000,,,,2,2019-12-01,2020-01-21 12:06:20.037000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
257,962,,962,,347000,44,2019-04-30,3,False,279000,,,,2,2019-12-01,2020-01-21 12:06:20.037000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
258,994,,994,,153700,44,2005-05-18,3,False,130000,,,,2,2019-12-01,2020-01-21 12:06:20.038000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
259,1013,,8,,175800,44,2006-02-14,3,False,150000,,,,2,2019-12-01,2020-01-21 12:06:20.039000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
260,1023,,18,,240000,44,2006-11-24,3,False,208000,,,,2,2019-12-01,2020-01-21 12:06:20.039000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
261,1037,,32,,215000,44,2005-10-20,3,False,185000,,,,2,2019-12-01,2020-01-21 12:06:20.040000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
262,1040,,35,,340000,44,2005-05-26,3,False,295000,,,,2,2019-12-01,2020-01-21 12:06:20.040000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
263,1079,,74,,625900,44,2009-01-08,3,False,535000,,,,2,2019-12-01,2020-01-21 12:06:20.041000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
264,1104,,99,,560000,44,2007-01-08,3,False,500000,,,,2,2019-12-01,2020-01-21 12:06:20.042000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
265,1113,,108,,241000,44,2008-05-05,3,False,205000,,,,2,2019-12-01,2020-01-21 12:06:20.042000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
266,1120,,115,,700000,44,2008-05-26,3,False,595000,,,,2,2019-12-01,2020-01-21 12:06:20.042000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
267,1123,,118,,290000,44,2005-08-01,3,False,246500,,,,2,2019-12-01,2020-01-21 12:06:20.042000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
268,1154,,149,,416000,44,2008-01-16,3,False,355000,,,,2,2019-12-01,2020-01-21 12:06:20.043000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
269,1163,,158,,175000,44,2007-03-09,3,False,150000,,,,2,2019-12-01,2020-01-21 12:06:20.043000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
270,1198,,193,,530000,44,2009-03-27,3,False,450000,,,,2,2019-12-01,2020-01-21 12:06:20.044000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
271,1202,,197,,410000,44,2009-12-09,3,False,360000,,,,2,2019-12-01,2020-01-21 12:06:20.044000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
272,1217,,212,,335000,44,2009-07-30,3,False,285000,,,,2,2019-12-01,2020-01-21 12:06:20.044000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
273,1232,,227,,500000,44,2009-06-03,3,False,435000,,,,2,2019-12-01,2020-01-21 12:06:20.045000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
274,1237,,232,,920000,44,2009-09-08,3,False,780000,,,,2,2019-12-01,2020-01-21 12:06:20.045000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
275,1244,,239,,354000,44,2016-11-15,3,False,297000,,,,2,2019-12-01,2020-01-21 12:06:20.045000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
276,1271,,266,,122000,44,2009-10-18,3,False,105000,,,,2,2019-12-01,2020-01-21 12:06:20.045000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
277,1272,,267,,690000,44,2009-12-22,3,False,600000,,,,2,2019-12-01,2020-01-21 12:06:20.045000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
278,1298,,293,,550000,44,2010-12-14,3,False,470000,,,,2,2019-12-01,2020-01-21 12:06:20.046000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
279,1304,,299,,164000,44,2010-12-22,3,False,140000,,,,2,2019-12-01,2020-01-21 12:06:20.046000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
280,1316,,311,,440000,44,2010-10-29,3,False,380000,,,,2,2019-12-01,2020-01-21 12:06:20.046000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
281,1352,,347,,290000,44,2012-02-10,3,False,250000,,,,2,2019-12-01,2020-01-21 12:06:20.047000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
282,1390,,385,,690000,44,2012-02-09,3,False,585000,,,,2,2019-12-01,2020-01-21 12:06:20.048000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
283,1391,,386,,220000,44,2011-04-12,3,False,185000,,,,2,2019-12-01,2020-01-21 12:06:20.048000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
284,1394,,389,,225000,44,2012-03-22,3,False,187500,,,,2,2019-12-01,2020-01-21 12:06:20.048000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
285,1403,,398,,620000,44,2012-06-22,3,False,540000,,,,2,2019-12-01,2020-01-21 12:06:20.048000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
286,1408,,403,,185000,44,2012-06-13,3,False,155000,,,,2,2019-12-01,2020-01-21 12:06:20.048000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
287,1409,,404,,160000,44,2012-09-05,3,False,140000,,,,2,2019-12-01,2020-01-21 12:06:20.048000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
288,1425,,420,,272500,44,2012-09-21,3,False,215000,,,,2,2019-12-01,2020-01-21 12:06:20.049000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
289,1427,,422,,457000,44,2019-05-20,3,False,350000,,,,2,2019-12-01,2020-01-21 12:06:20.049000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
290,1463,,458,,415000,44,2013-04-17,3,False,345000,,,,2,2019-12-01,2020-01-21 12:06:20.049000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
291,1467,,462,,235000,44,2012-09-20,3,False,200000,,,,2,2019-12-01,2020-01-21 12:06:20.050000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
292,1474,,469,,315000,44,2013-07-05,3,False,265000,,,,2,2019-12-01,2020-01-21 12:06:20.050000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
293,1480,,475,,190000,44,2013-09-02,3,False,160000,,,,2,2019-12-01,2020-01-21 12:06:20.050000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
294,1501,,496,,123000,44,2013-11-18,3,False,102000,,,,2,2019-12-01,2020-01-21 12:06:20.050000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
295,1514,,509,,190000,44,2013-11-26,3,False,165000,,,,2,2019-12-01,2020-01-21 12:06:20.050000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
296,1533,,528,,360000,44,2009-12-10,3,False,315000,,,,2,2019-12-01,2020-01-21 12:06:20.051000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
297,1540,,535,,295000,44,2010-03-03,3,False,255000,,,,2,2019-12-01,2020-01-21 12:06:20.051000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
298,1573,,568,,270000,44,2010-09-08,3,False,230000,,,,2,2019-12-01,2020-01-21 12:06:20.052000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
299,1583,,578,,700000,44,2010-12-23,3,False,620000,,,,2,2019-12-01,2020-01-21 12:06:20.052000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
300,1620,,615,,245000,44,2014-09-24,3,False,200000,,,,2,2019-12-01,2020-01-21 12:06:20.053000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
301,1644,,639,,217500,44,2015-01-21,3,False,189000,,,,2,2019-12-01,2020-01-21 12:06:20.053000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
302,1653,,648,,400000,44,2014-12-03,3,False,360000,,,,2,2019-12-01,2020-01-21 12:06:20.053000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
303,1654,,649,,420000,44,2015-01-23,3,False,360000,,,,2,2019-12-01,2020-01-21 12:06:20.053000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
304,1676,,671,,1085000,44,2018-02-26,3,False,820000,,,,2,2019-12-01,2020-01-21 12:06:20.054000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
305,1678,,673,,285000,44,2015-05-20,3,False,240000,,,,2,2019-12-01,2020-01-21 12:06:20.054000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
306,1689,,684,,1000000,44,2015-04-28,3,False,840000,,,,2,2019-12-01,2020-01-21 12:06:20.054000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
307,1690,,685,,420000,44,2015-04-28,3,False,375000,,,,2,2019-12-01,2020-01-21 12:06:20.054000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
308,1716,,711,,318900,44,2015-09-04,3,False,260000,,,,2,2019-12-01,2020-01-21 12:06:20.055000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
309,1809,,804,,427600,44,2017-04-04,3,False,344500,,,,2,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
310,1868,,863,,760000,44,2016-03-08,3,False,580000,,,,2,2019-12-01,2020-01-21 12:06:20.058000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
311,1880,,875,,244500,44,2017-12-27,3,False,189000,,,,2,2019-12-01,2020-01-21 12:06:20.058000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
312,1917,,912,,291800,44,2018-10-25,3,False,225900,,,,2,2019-12-01,2020-01-21 12:06:20.059000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
313,1918,,913,,310000,44,2018-10-15,3,False,255000,,,,2,2019-12-01,2020-01-21 12:06:20.059000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
314,1923,,918,,200000,44,2018-10-29,3,False,145000,,,,2,2019-12-01,2020-01-21 12:06:20.059000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
315,1932,,927,,385000,44,2018-12-20,3,False,295000,,,,2,2019-12-01,2020-01-21 12:06:20.060000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
316,1957,,952,,210000,44,2005-02-10,3,False,180000,,,,2,2019-12-01,2020-01-21 12:06:20.060000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
317,1958,,953,,325000,44,2005-05-10,3,False,280000,,,,2,2019-12-01,2020-01-21 12:06:20.060000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
318,1962,,957,,206000,44,2018-03-22,3,False,169000,,,,2,2019-12-01,2020-01-21 12:06:20.060000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
319,1967,,962,,347000,44,2019-04-30,3,False,279000,,,,2,2019-12-01,2020-01-21 12:06:20.060000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
